OBJECTID_12,OBJECTID,latitude,longitude,property_type,room_type,accommodates,price,FID_1,OBJECTID_1,FID_1_1,OBJECTID_2,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,AREA_SQFT,AREA_ACRES,POP100_RE,HU100_RE,LOGPL94171,LOGSF1,LOGACS0610,LOGSF1C,SHAPE_Leng,Count_,Sum_Field1,Sum_Lat,Sum_Long,Sum_Aggrav,Sum_Aircra,Sum_Arson,Sum_Assemb,Sum_Auto_T,Sum_Auto_1,Sum_Ballis,Sum_Bomb_H,Sum_Commer,Sum_Crimin,Sum_Disord,Sum_Drug_V,Sum_Explos,Sum_Firear,Sum_HOME_I,Sum_Harass,Sum_Homici,Sum_Mansla,Sum_Offens,Sum_Reside,Sum_Robber,Sum_Search,Sum_Simple,Sum_Vandal,Sum_Warran,Shape_Le_1
1027,3835,42.302979999999998,-71.066929999999999,House,Private room,1,65,58,59,61,621,25,025,091700,25025091700,917,Census Tract 917,G5020,289325.000000000000000,0.000000000000000,+42.3036111,-071.0659136,3114052.120000000111759,71.488799999999998,3069,1050,0175281,148271,0003955,0148271,2778.899177249999866,166,1883034,7022.422092910000174,-11797.050803699999960,12,0,0,1,13,3,4,0,0,0,2,7,0,3,0,7,0,0,2,15,10,4,35,36,12,2778.899177230000078
1028,3885,42.301969999999997,-71.065790000000007,Guest suite,Entire home/apt,6,150,58,59,61,621,25,025,091700,25025091700,917,Census Tract 917,G5020,289325.000000000000000,0.000000000000000,+42.3036111,-071.0659136,3114052.120000000111759,71.488799999999998,3069,1050,0175281,148271,0003955,0148271,2778.899177249999866,166,1883034,7022.422092910000174,-11797.050803699999960,12,0,0,1,13,3,4,0,0,0,2,7,0,3,0,7,0,0,2,15,10,4,35,36,12,2778.899177230000078
1029,1878,42.305850000000000,-71.064250000000001,House,Private room,3,55,59,60,62,622,25,025,091600,25025091600,916,Census Tract 916,G5020,312698.000000000000000,0.000000000000000,+42.3060364,-071.0611894,3365584.509999999776483,77.263199999999998,3138,1165,0175277,148267,0003954,0148267,3097.179756179999913,207,2327276,8757.255561719999605,-14709.499944699999105,17,0,0,0,20,3,4,0,1,1,3,26,0,4,1,6,0,0,2,8,9,1,35,44,22,3097.179756139999881
1030,1880,42.307319999999997,-71.065759999999997,Apartment,Private room,2,60,59,60,62,622,25,025,091600,25025091600,916,Census Tract 916,G5020,312698.000000000000000,0.000000000000000,+42.3060364,-071.0611894,3365584.509999999776483,77.263199999999998,3138,1165,0175277,148267,0003954,0148267,3097.179756179999913,207,2327276,8757.255561719999605,-14709.499944699999105,17,0,0,0,20,3,4,0,1,1,3,26,0,4,1,6,0,0,2,8,9,1,35,44,22,3097.179756139999881
1031,2119,42.303550000000001,-71.059939999999997,Apartment,Entire home/apt,6,165,59,60,62,622,25,025,091600,25025091600,916,Census Tract 916,G5020,312698.000000000000000,0.000000000000000,+42.3060364,-071.0611894,3365584.509999999776483,77.263199999999998,3138,1165,0175277,148267,0003954,0148267,3097.179756179999913,207,2327276,8757.255561719999605,-14709.499944699999105,17,0,0,0,20,3,4,0,1,1,3,26,0,4,1,6,0,0,2,8,9,1,35,44,22,3097.179756139999881
1032,2905,42.302740000000000,-71.060130000000001,Apartment,Entire home/apt,4,145,59,60,62,622,25,025,091600,25025091600,916,Census Tract 916,G5020,312698.000000000000000,0.000000000000000,+42.3060364,-071.0611894,3365584.509999999776483,77.263199999999998,3138,1165,0175277,148267,0003954,0148267,3097.179756179999913,207,2327276,8757.255561719999605,-14709.499944699999105,17,0,0,0,20,3,4,0,1,1,3,26,0,4,1,6,0,0,2,8,9,1,35,44,22,3097.179756139999881
1033,4500,42.307499999999997,-71.064989999999995,Apartment,Private room,1,50,59,60,62,622,25,025,091600,25025091600,916,Census Tract 916,G5020,312698.000000000000000,0.000000000000000,+42.3060364,-071.0611894,3365584.509999999776483,77.263199999999998,3138,1165,0175277,148267,0003954,0148267,3097.179756179999913,207,2327276,8757.255561719999605,-14709.499944699999105,17,0,0,0,20,3,4,0,1,1,3,26,0,4,1,6,0,0,2,8,9,1,35,44,22,3097.179756139999881
1034,2978,42.298609999999996,-71.109330000000000,House,Entire home/apt,7,400,60,61,63,643,25,025,981100,25025981100,9811,Census Tract 9811,G5020,2713614.000000000000000,19091.000000000000000,+42.2879942,-071.1034042,29412396.210000000894070,675.215699999999970,418,136,0175658,148648,0004036,0148648,9286.749357799999416,19,264673,803.437261049999961,-1350.959058350000078,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,4,5,1,9286.749357779999627
1035,3571,42.287959999999998,-71.096540000000005,Townhouse,Private room,1,109,60,61,63,643,25,025,981100,25025981100,9811,Census Tract 9811,G5020,2713614.000000000000000,19091.000000000000000,+42.2879942,-071.1034042,29412396.210000000894070,675.215699999999970,418,136,0175658,148648,0004036,0148648,9286.749357799999416,19,264673,803.437261049999961,-1350.959058350000078,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,4,5,1,9286.749357779999627
1036,3756,42.294930000000001,-71.114540000000005,Apartment,Entire home/apt,3,78,60,61,63,643,25,025,981100,25025981100,9811,Census Tract 9811,G5020,2713614.000000000000000,19091.000000000000000,+42.2879942,-071.1034042,29412396.210000000894070,675.215699999999970,418,136,0175658,148648,0004036,0148648,9286.749357799999416,19,264673,803.437261049999961,-1350.959058350000078,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,4,5,1,9286.749357779999627
1037,3757,42.295259999999999,-71.114069999999998,Condominium,Private room,2,41,60,61,63,643,25,025,981100,25025981100,9811,Census Tract 9811,G5020,2713614.000000000000000,19091.000000000000000,+42.2879942,-071.1034042,29412396.210000000894070,675.215699999999970,418,136,0175658,148648,0004036,0148648,9286.749357799999416,19,264673,803.437261049999961,-1350.959058350000078,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,4,5,1,9286.749357779999627
1038,1620,42.263159999999999,-71.121409999999997,Apartment,Private room,1,35,61,62,64,644,25,025,140105,25025140105,1401.05,Census Tract 1401.05,G5020,1010909.000000000000000,0.000000000000000,+42.2679970,-071.1251892,10880533.000000000000000,249.782700000000006,3675,1324,0175509,148499,0004002,0148499,4331.603197180000279,63,741892,2662.818170730000020,-4480.838071410000339,2,0,0,0,3,2,1,0,0,0,2,9,0,0,0,5,0,0,0,2,0,2,15,18,2,4331.603197170000385
1039,2051,42.273719999999997,-71.128129999999999,House,Private room,4,85,61,62,64,644,25,025,140105,25025140105,1401.05,Census Tract 1401.05,G5020,1010909.000000000000000,0.000000000000000,+42.2679970,-071.1251892,10880533.000000000000000,249.782700000000006,3675,1324,0175509,148499,0004002,0148499,4331.603197180000279,63,741892,2662.818170730000020,-4480.838071410000339,2,0,0,0,3,2,1,0,0,0,2,9,0,0,0,5,0,0,0,2,0,2,15,18,2,4331.603197170000385
1040,2678,42.265200000000000,-71.122270000000000,House,Private room,2,79,61,62,64,644,25,025,140105,25025140105,1401.05,Census Tract 1401.05,G5020,1010909.000000000000000,0.000000000000000,+42.2679970,-071.1251892,10880533.000000000000000,249.782700000000006,3675,1324,0175509,148499,0004002,0148499,4331.603197180000279,63,741892,2662.818170730000020,-4480.838071410000339,2,0,0,0,3,2,1,0,0,0,2,9,0,0,0,5,0,0,0,2,0,2,15,18,2,4331.603197170000385
1041,3063,42.264119999999998,-71.121499999999997,Apartment,Private room,1,25,61,62,64,644,25,025,140105,25025140105,1401.05,Census Tract 1401.05,G5020,1010909.000000000000000,0.000000000000000,+42.2679970,-071.1251892,10880533.000000000000000,249.782700000000006,3675,1324,0175509,148499,0004002,0148499,4331.603197180000279,63,741892,2662.818170730000020,-4480.838071410000339,2,0,0,0,3,2,1,0,0,0,2,9,0,0,0,5,0,0,0,2,0,2,15,18,2,4331.603197170000385
1042,3097,42.270829999999997,-71.131469999999993,House,Private room,2,37,61,62,64,644,25,025,140105,25025140105,1401.05,Census Tract 1401.05,G5020,1010909.000000000000000,0.000000000000000,+42.2679970,-071.1251892,10880533.000000000000000,249.782700000000006,3675,1324,0175509,148499,0004002,0148499,4331.603197180000279,63,741892,2662.818170730000020,-4480.838071410000339,2,0,0,0,3,2,1,0,0,0,2,9,0,0,0,5,0,0,0,2,0,2,15,18,2,4331.603197170000385
1043,3566,42.270440000000001,-71.129639999999995,Guest suite,Entire home/apt,4,51,61,62,64,644,25,025,140105,25025140105,1401.05,Census Tract 1401.05,G5020,1010909.000000000000000,0.000000000000000,+42.2679970,-071.1251892,10880533.000000000000000,249.782700000000006,3675,1324,0175509,148499,0004002,0148499,4331.603197180000279,63,741892,2662.818170730000020,-4480.838071410000339,2,0,0,0,3,2,1,0,0,0,2,9,0,0,0,5,0,0,0,2,0,2,15,18,2,4331.603197170000385
1044,3752,42.264940000000003,-71.126369999999994,Guest suite,Entire home/apt,2,80,61,62,64,644,25,025,140105,25025140105,1401.05,Census Tract 1401.05,G5020,1010909.000000000000000,0.000000000000000,+42.2679970,-071.1251892,10880533.000000000000000,249.782700000000006,3675,1324,0175509,148499,0004002,0148499,4331.603197180000279,63,741892,2662.818170730000020,-4480.838071410000339,2,0,0,0,3,2,1,0,0,0,2,9,0,0,0,5,0,0,0,2,0,2,15,18,2,4331.603197170000385
1045,1636,42.270280000000000,-71.146619999999999,House,Entire home/apt,7,130,62,63,65,645,25,025,980700,25025980700,9807,Census Tract 9807,G5020,2887914.000000000000000,53081.000000000000000,+42.2650180,-071.1400504,31654255.199999999254942,726.681699999999978,6,5,0175654,148644,0004034,0148644,12432.467943300000115,9,86554,380.351833699999986,-640.283830859999966,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,12432.467943300000115
1046,4342,42.253760000000000,-71.138570000000001,House,Private room,2,50,62,63,65,645,25,025,980700,25025980700,9807,Census Tract 9807,G5020,2887914.000000000000000,53081.000000000000000,+42.2650180,-071.1400504,31654255.199999999254942,726.681699999999978,6,5,0175654,148644,0004034,0148644,12432.467943300000115,9,86554,380.351833699999986,-640.283830859999966,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,12432.467943300000115
1047,93,42.307569999999998,-71.134630000000001,House,Private room,2,85,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1048,209,42.308290000000000,-71.123990000000006,Apartment,Entire home/apt,6,599,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1049,402,42.313589999999998,-71.122619999999998,House,Entire home/apt,11,250,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1050,1936,42.303229999999999,-71.132930000000002,House,Entire home/apt,8,450,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1051,2502,42.306240000000003,-71.126030000000000,House,Entire home/apt,2,150,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1052,2600,42.309010000000001,-71.129450000000006,Guest suite,Private room,4,80,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1053,3420,42.302079999999997,-71.131129999999999,House,Private room,2,68,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1054,3468,42.304870000000001,-71.125489999999999,House,Entire home/apt,2,180,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1055,3666,42.312069999999999,-71.123080000000002,Apartment,Entire home/apt,4,145,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1056,3925,42.310740000000003,-71.123090000000005,Cottage,Entire home/apt,6,209,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1057,4339,42.313110000000002,-71.127740000000003,House,Private room,4,85,63,64,66,646,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989.000000000000000,2474.000000000000000,+42.3087398,-071.1262938,19809165.829999998211861,454.755899999999997,2444,953,0175440,148430,0003988,0148430,7670.591265760000169,9,74180,380.773074730000019,-640.164295209999977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,7670.591265760000169
1058,115,42.312179999999998,-71.104730000000004,Apartment,Private room,2,80,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
1059,167,42.310130000000001,-71.102879999999999,Condominium,Entire home/apt,4,159,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
1060,184,42.312269999999998,-71.100859999999997,Townhouse,Entire home/apt,6,165,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
1061,332,42.311680000000003,-71.106129999999993,House,Private room,4,85,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
1062,484,42.311689999999999,-71.101159999999993,Condominium,Private room,1,82,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
1063,491,42.311900000000001,-71.103149999999999,House,Private room,2,46,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
1064,499,42.313150000000000,-71.104789999999994,House,Private room,2,81,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
1065,579,42.314380000000000,-71.099509999999995,House,Entire home/apt,12,400,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
1066,609,42.313899999999997,-71.105019999999996,Guest suite,Entire home/apt,4,100,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
1067,631,42.318140000000000,-71.103669999999994,Apartment,Entire home/apt,5,200,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
1068,648,42.315300000000001,-71.099770000000007,House,Private room,2,150,64,65,67,647,25,025,120301,25025120301,1203.01,Census Tract 1203.01,G5020,662925.000000000000000,0.000000000000000,+42.3126415,-071.1019313,7135172.570000000298023,163.800999999999988,4795,1895,0175448,148438,0003990,0148438,3971.553635939999822,260,3298313,11001.213128499999584,-18486.675435699999070,13,0,0,1,14,0,3,0,3,0,2,119,0,2,1,7,0,0,0,16,7,4,26,27,15,3971.553635969999959
