latitude,longitude,property_type,room_type,accommodates,price
42.35126,-71.08435,Apartment,Entire home/apt,6,975
42.3648,-71.03031,Apartment,Entire home/apt,4,189
42.33273,-71.04154,Apartment,Entire home/apt,2,150
42.37416,-71.06203,Apartment,Entire home/apt,3,249
42.35228,-71.08286,Condominium,Entire home/apt,4,235
42.36373,-71.06816,Apartment,Entire home/apt,3,127
42.36043,-71.07134,Apartment,Entire home/apt,8,600
42.34542,-71.07711,Apartment,Private room,2,120
42.28531,-71.13576,Townhouse,Private room,2,65
42.34634,-71.09005,Apartment,Entire home/apt,2,199
42.35282,-71.08122,Apartment,Entire home/apt,4,175
42.36692,-71.05608,Apartment,Entire home/apt,2,135
42.31278,-71.10974,Condominium,Entire home/apt,6,200
42.34506,-71.13753,Condominium,Entire home/apt,4,180
42.26225,-71.11387,Apartment,Entire home/apt,4,200
42.35624,-71.06043,Apartment,Entire home/apt,4,291
42.29621,-71.05455,Apartment,Entire home/apt,10,225
42.35489,-71.13865,House,Private room,1,45
42.35715,-71.05954,Apartment,Entire home/apt,4,225
42.35288,-71.07859,Apartment,Entire home/apt,2,200
42.3159,-71.11405,Townhouse,Private room,2,105
42.34253,-71.07939,Apartment,Private room,2,100
42.29019,-71.15638,House,Private room,2,70
42.37653,-71.06158,Apartment,Entire home/apt,4,260
42.36193,-71.13064,Townhouse,Private room,2,230
42.33767,-71.07641,Apartment,Private room,2,90
42.29816,-71.11153,Apartment,Entire home/apt,4,119
42.33418,-71.04426,Apartment,Entire home/apt,5,240
42.31923,-71.10887,Apartment,Entire home/apt,6,299
42.28641,-71.15372,Apartment,Entire home/apt,6,245
42.33411,-71.04507,House,Entire home/apt,6,375
42.34773,-71.10348,Apartment,Entire home/apt,3,147
42.33586,-71.0459,Apartment,Entire home/apt,4,240
42.33434,-71.04483,Apartment,Entire home/apt,4,125
42.34403,-71.08292,Apartment,Entire home/apt,2,161
42.36111,-71.07029,Apartment,Entire home/apt,5,375
42.34483,-71.10006,Other,Entire home/apt,5,298
42.35201,-71.14047,House,Private room,4,75
42.31438,-71.09951,House,Entire home/apt,12,400
42.29276,-71.16448,House,Entire home/apt,4,140
42.35675,-71.07014,Apartment,Private room,2,200
42.24652,-71.11623,Loft,Entire home/apt,4,85
42.36008,-71.06697,Apartment,Private room,1,80
42.34191,-71.1023,Apartment,Entire home/apt,4,195
42.34175,-71.07533,Apartment,Entire home/apt,4,200
42.3418,-71.07566,Boutique hotel,Private room,2,154
42.29716,-71.1119,Condominium,Entire home/apt,10,250
42.35243,-71.06453,Apartment,Entire home/apt,4,350
42.32998,-71.0591,House,Private room,2,72
42.28456,-71.11973,Condominium,Private room,1,55
42.31544,-71.0546,Condominium,Private room,2,70
42.32964,-71.09033,Apartment,Entire home/apt,4,199
42.34231,-71.08279,Apartment,Entire home/apt,2,161
42.34327,-71.10062,Other,Entire home/apt,5,298
42.31134,-71.08513,Townhouse,Entire home/apt,14,450
42.35327,-71.06096,Apartment,Entire home/apt,2,185
42.35686,-71.07025,Apartment,Private room,2,180
42.32527,-71.10701,Apartment,Entire home/apt,5,146
42.26896,-71.10383,House,Entire home/apt,2,80
42.3358,-71.04408,Apartment,Entire home/apt,8,600
42.33642,-71.04769,House,Entire home/apt,9,1000
42.34109,-71.14634,Apartment,Entire home/apt,3,90
42.33887,-71.1071,Condominium,Private room,1,84
42.34507,-71.07884,Condominium,Entire home/apt,4,395
42.36052,-71.06401,Apartment,Entire home/apt,3,200
42.348,-71.08552,Apartment,Entire home/apt,4,259
42.37814,-71.06329,Apartment,Entire home/apt,4,200
42.33723,-71.15143,Apartment,Private room,1,200
42.3139,-71.10502,Guest suite,Entire home/apt,4,100
42.35731,-71.06179,Loft,Entire home/apt,3,129
42.34339,-71.07518,Apartment,Entire home/apt,2,150
42.345,-71.07747,Apartment,Entire home/apt,2,150
42.34557,-71.07762,Apartment,Entire home/apt,2,150
42.34941,-71.08346,Apartment,Entire home/apt,2,150
42.34407,-71.07533,Apartment,Entire home/apt,2,150
42.34344,-71.07688,Apartment,Entire home/apt,2,150
42.31858,-71.10628,House,Private room,2,99
42.32685,-71.09355,Apartment,Private room,2,80
42.31434,-71.06075,House,Private room,2,70
42.34457,-71.09981,Apartment,Entire home/apt,5,181
42.33633,-71.07416,Apartment,Entire home/apt,4,195
42.31719,-71.08099,Apartment,Private room,1,33
42.34366,-71.07562,Apartment,Entire home/apt,2,150
42.31771,-71.07907,Apartment,Private room,1,37
42.35769,-71.1287,Apartment,Private room,12,450
42.34375,-71.10035,Apartment,Entire home/apt,5,179
42.34368,-71.077,Apartment,Entire home/apt,2,150
42.34394,-71.07743,Apartment,Entire home/apt,2,150
42.34902,-71.13615,Apartment,Private room,2,45
42.31927,-71.11325,House,Private room,2,60
42.31814,-71.10367,Apartment,Entire home/apt,5,200
42.33902,-71.10664,Apartment,Private room,1,84
42.35031,-71.08285,Apartment,Entire home/apt,2,150
42.29473,-71.05526,Apartment,Entire home/apt,7,170
42.3493,-71.08347,Apartment,Entire home/apt,2,150
42.35047,-71.08197,Apartment,Entire home/apt,2,150
42.315,-71.0564,Apartment,Private room,1,59
42.30814,-71.11794,Condominium,Entire home/apt,3,199
42.35003,-71.08391,Apartment,Entire home/apt,4,230
42.32133,-71.10777,Apartment,Entire home/apt,4,250
42.36188,-71.05296,Apartment,Entire home/apt,4,200
42.34329,-71.09732,Apartment,Private room,2,47
42.34506,-71.10173,Apartment,Entire home/apt,5,188
42.34356,-71.08623,Apartment,Private room,1,90
42.36183,-71.05248,Apartment,Entire home/apt,3,250
42.34415,-71.08795,Condominium,Entire home/apt,2,195
42.32939,-71.10981,Apartment,Private room,2,88
42.3153,-71.09977,House,Private room,2,150
42.34941,-71.08443,Apartment,Entire home/apt,4,250
42.38382,-71.06767,Condominium,Entire home/apt,6,599
42.36383,-71.0293,Apartment,Entire home/apt,2,150
42.36313,-71.05316,Apartment,Entire home/apt,3,180
42.35281,-71.12398,Apartment,Private room,2,60
42.38005,-71.06324,House,Private room,2,200
42.36623,-71.05904,Apartment,Entire home/apt,2,225
42.35507,-71.13263,House,Private room,1,35
42.36571,-71.05771,Apartment,Private room,2,130
42.28228,-71.11682,House,Private room,2,50
42.31848,-71.101,House,Private room,1,75
42.27697,-71.11776,Apartment,Entire home/apt,6,200
42.31704,-71.07979,Apartment,Private room,1,34
42.35292,-71.0808,Apartment,Private room,2,275
42.35005,-71.08124,Apartment,Entire home/apt,4,200
42.31711,-71.08078,Apartment,Private room,1,34
42.37202,-71.03703,Apartment,Private room,2,68
42.36503,-71.05099,Apartment,Entire home/apt,3,185
42.23689,-71.13291,Apartment,Private room,1,33
42.33683,-71.0695,Apartment,Entire home/apt,4,250
42.29347,-71.0558,House,Private room,2,110
42.33155,-71.09629,Apartment,Private room,2,75
42.29263,-71.05575,House,Private room,2,100
42.34863,-71.08561,Apartment,Entire home/apt,3,300
42.30606,-71.11516,Condominium,Entire home/apt,4,145
42.2903,-71.16061,House,Entire home/apt,3,100
42.34831,-71.09199,Apartment,Entire home/apt,3,135
42.31527,-71.10846,Guest suite,Entire home/apt,4,130
42.29456,-71.05566,Condominium,Entire home/apt,7,60
42.32725,-71.07559,House,Private room,2,80
42.33931,-71.06495,Apartment,Private room,2,85
42.34188,-71.14321,Condominium,Entire home/apt,2,96
42.36185,-71.06835,Apartment,Private room,1,60
42.3345,-71.1066,House,Private room,1,55
42.34554,-71.13819,House,Entire home/apt,5,285
42.34474,-71.07706,Apartment,Entire home/apt,2,146
42.33062,-71.05558,Apartment,Entire home/apt,2,150
42.34558,-71.07669,Apartment,Entire home/apt,4,300
42.34552,-71.06939,Apartment,Entire home/apt,4,195
42.35087,-71.12918,Apartment,Private room,2,100
42.30898,-71.11376,Apartment,Entire home/apt,2,200
42.36515,-71.05571,Apartment,Entire home/apt,4,185
42.34935,-71.08201,Apartment,Entire home/apt,2,150
42.34951,-71.08205,Apartment,Entire home/apt,2,150
42.35083,-71.08359,Apartment,Entire home/apt,2,150
42.35097,-71.08144,Apartment,Entire home/apt,2,150
42.35082,-71.08204,Apartment,Entire home/apt,2,150
42.33354,-71.04848,Apartment,Entire home/apt,10,149
42.35079,-71.08164,Apartment,Entire home/apt,2,150
42.34323,-71.07749,Apartment,Entire home/apt,2,150
42.36084,-71.1356,House,Private room,2,40
42.28222,-71.11519,House,Private room,1,50
42.23594,-71.13246,Apartment,Private room,1,31
42.35062,-71.09486,Condominium,Entire home/apt,1,188
42.34352,-71.10204,Apartment,Entire home/apt,3,132
42.34422,-71.07538,Apartment,Entire home/apt,2,150
42.34505,-71.07577,Apartment,Entire home/apt,2,150
42.36092,-71.06275,Apartment,Entire home/apt,2,150
42.35936,-71.06439,Apartment,Entire home/apt,2,150
42.36087,-71.06299,Apartment,Entire home/apt,2,150
42.35703,-71.07056,Apartment,Entire home/apt,7,650
42.36093,-71.06398,Apartment,Entire home/apt,2,150
42.3437,-71.06922,Apartment,Entire home/apt,4,165
42.33193,-71.11127,Apartment,Private room,2,90
42.34055,-71.07511,Apartment,Entire home/apt,4,200
42.3623,-71.06852,Apartment,Entire home/apt,4,149
42.36493,-71.05645,Apartment,Entire home/apt,4,220
42.34222,-71.06976,Apartment,Entire home/apt,2,140
42.36503,-71.06914,Apartment,Entire home/apt,3,139
42.33182,-71.03399,Townhouse,Entire home/apt,8,598
42.36033,-71.06792,Apartment,Entire home/apt,2,200
42.32964,-71.09274,Townhouse,Entire home/apt,8,793
42.34141,-71.08173,Condominium,Entire home/apt,2,200
42.3486,-71.06276,Apartment,Entire home/apt,4,196
42.34884,-71.06384,Apartment,Entire home/apt,4,87
42.35738,-71.07135,Apartment,Entire home/apt,6,769
42.3596,-71.06391,Apartment,Entire home/apt,2,150
42.34213,-71.10703,Condominium,Entire home/apt,4,100
42.28451,-71.13626,Townhouse,Private room,2,68
42.3799,-71.0296,Apartment,Entire home/apt,2,95
42.35568,-71.16214,Townhouse,Private room,1,65
42.31268,-71.05372,House,Private room,2,78
42.34403,-71.07717,Apartment,Entire home/apt,2,150
42.34513,-71.07513,Apartment,Entire home/apt,2,150
42.30593,-71.07891,House,Private room,2,65
42.30984,-71.10752,House,Private room,2,80
42.35958,-71.06397,Apartment,Entire home/apt,2,150
42.34384,-71.07183,Apartment,Entire home/apt,3,215
42.33962,-71.08188,Apartment,Private room,2,130
42.35953,-71.06249,Apartment,Entire home/apt,2,150
42.3489,-71.08127,Apartment,Entire home/apt,2,402
42.34933,-71.08248,Apartment,Entire home/apt,2,402
42.34881,-71.08898,Apartment,Entire home/apt,4,150
42.35942,-71.06232,Apartment,Entire home/apt,2,150
42.36099,-71.06444,Apartment,Entire home/apt,2,150
42.25934,-71.11781,House,Entire home/apt,6,180
42.3158,-71.11696,House,Private room,1,55
42.29402,-71.15136,House,Private room,1,90
42.35934,-71.06292,Apartment,Entire home/apt,2,150
42.34203,-71.07256,Apartment,Private room,2,180
42.34917,-71.0819,Apartment,Entire home/apt,2,402
42.35026,-71.12703,Apartment,Private room,2,76
42.33072,-71.10447,Apartment,Private room,1,60
42.37747,-71.03034,House,Private room,1,53
42.31592,-71.09958,Guest suite,Entire home/apt,4,160
42.36084,-71.06413,Apartment,Entire home/apt,2,150
42.35527,-71.06109,Apartment,Entire home/apt,2,99
42.3552,-71.06057,Apartment,Entire home/apt,6,291
42.3453,-71.07749,Apartment,Entire home/apt,2,150
42.35835,-71.06693,Condominium,Entire home/apt,4,300
42.32427,-71.05963,Apartment,Private room,2,63
42.36326,-71.12984,Apartment,Entire home/apt,4,504
42.34305,-71.05567,Apartment,Private room,2,144
42.32485,-71.05936,Apartment,Private room,2,200
42.32586,-71.05797,Apartment,Private room,2,75
42.32456,-71.05983,Apartment,Private room,2,65
42.35042,-71.08201,Apartment,Entire home/apt,4,199
42.34451,-71.0739,Apartment,Entire home/apt,2,215
42.36388,-71.05765,Apartment,Entire home/apt,2,250
42.32158,-71.11412,Apartment,Entire home/apt,2,95
42.32853,-71.05386,Apartment,Private room,3,115
42.32554,-71.09757,House,Private room,2,79
42.35177,-71.05705,Condominium,Entire home/apt,2,179
42.34341,-71.07604,Apartment,Entire home/apt,2,150
42.34775,-71.1387,Apartment,Entire home/apt,3,200
42.36346,-71.05721,Condominium,Entire home/apt,4,280
42.35833,-71.06718,Apartment,Entire home/apt,2,143
42.33923,-71.04787,Apartment,Entire home/apt,6,175
42.33651,-71.05514,Apartment,Entire home/apt,4,200
42.34548,-71.10137,Apartment,Entire home/apt,3,124
42.37497,-71.03337,Apartment,Entire home/apt,4,185
42.32342,-71.07822,Guest suite,Entire home/apt,4,150
42.3447,-71.10115,Apartment,Entire home/apt,3,139
42.34468,-71.07663,Apartment,Entire home/apt,2,150
42.34387,-71.10227,Apartment,Entire home/apt,3,141
42.34472,-71.0993,Apartment,Entire home/apt,5,175
42.34476,-71.10062,Apartment,Entire home/apt,5,189
42.3434,-71.09945,Apartment,Entire home/apt,5,177
42.34454,-71.09931,Apartment,Entire home/apt,5,179
42.34338,-71.10128,Apartment,Entire home/apt,5,189
42.34586,-71.10012,Apartment,Entire home/apt,5,176
42.37588,-71.05974,Apartment,Private room,2,200
42.33832,-71.07659,Condominium,Private room,2,125
42.33606,-71.07477,Condominium,Private room,2,125
42.3375,-71.07654,Apartment,Entire home/apt,5,400
42.34491,-71.07523,Apartment,Entire home/apt,2,150
42.34057,-71.1513,Apartment,Entire home/apt,6,165
42.31858,-71.10678,Apartment,Private room,3,67
42.36508,-71.05561,Apartment,Entire home/apt,2,195
42.37672,-71.03655,Condominium,Entire home/apt,3,90
42.37208,-71.03198,Apartment,Private room,2,80
42.27391,-71.16762,House,Private room,4,55
42.32004,-71.10784,Apartment,Private room,2,99
42.31102,-71.11899,Apartment,Entire home/apt,7,270
42.34908,-71.1369,Apartment,Entire home/apt,2,175
42.34384,-71.07007,Apartment,Private room,2,99
42.34664,-71.07399,Apartment,Entire home/apt,4,290
42.3368,-71.07649,Condominium,Private room,2,125
42.34535,-71.10203,Apartment,Entire home/apt,5,182
42.34302,-71.09986,Apartment,Entire home/apt,5,175
42.34472,-71.10175,Apartment,Entire home/apt,5,199
42.34507,-71.10144,Apartment,Entire home/apt,5,183
42.31466,-71.09929,Apartment,Entire home/apt,5,192
42.34309,-71.0798,Apartment,Entire home/apt,4,400
42.36652,-71.05679,Apartment,Private room,1,50
42.33691,-71.07748,Loft,Private room,2,95
42.34561,-71.07699,Apartment,Entire home/apt,2,150
42.3453,-71.08564,Apartment,Entire home/apt,2,160
42.36066,-71.06673,Apartment,Private room,2,195
42.33892,-71.0706,Condominium,Entire home/apt,2,80
42.32416,-71.08563,Townhouse,Entire home/apt,7,130
42.37868,-71.06338,House,Entire home/apt,3,149
42.36858,-71.05359,Apartment,Entire home/apt,6,270
42.31265,-71.09972,Apartment,Private room,2,69
42.34483,-71.13673,Apartment,Private room,2,65
42.341,-71.15942,Apartment,Entire home/apt,2,225
42.31507,-71.06343,House,Private room,2,85
42.35117,-71.08998,Condominium,Entire home/apt,4,225
42.31173,-71.06103,Condominium,Private room,2,100
42.34387,-71.07417,Apartment,Entire home/apt,2,215
42.35032,-71.08681,Condominium,Entire home/apt,5,235
42.34807,-71.13539,Apartment,Entire home/apt,5,298
42.37574,-71.0318,Apartment,Entire home/apt,5,185
42.31063,-71.11184,Guest suite,Private room,2,156
42.2597,-71.11937,House,Private room,1,45
42.3246,-71.098,Apartment,Shared room,1,35
42.35385,-71.1221,Apartment,Private room,1,60
42.31569,-71.10621,Guest suite,Private room,2,85
42.36071,-71.06422,Apartment,Entire home/apt,2,150
42.32974,-71.09185,Townhouse,Private room,2,90
42.32945,-71.09309,Townhouse,Private room,2,84
42.3584,-71.07022,Apartment,Entire home/apt,2,225
42.37465,-71.05908,Apartment,Entire home/apt,4,300
42.36241,-71.07017,Apartment,Private room,2,99
42.28722,-71.06052,House,Private room,1,75
42.31162,-71.10385,House,Private room,2,56
42.36385,-71.0647,Apartment,Entire home/apt,7,999
42.36379,-71.06401,Apartment,Entire home/apt,7,999
42.36249,-71.06271,Apartment,Entire home/apt,7,999
42.36271,-71.06547,Apartment,Entire home/apt,5,999
42.32757,-71.09211,Townhouse,Private room,4,300
42.35055,-71.06169,Apartment,Entire home/apt,5,294
42.36048,-71.06417,Apartment,Private room,1,75
42.2709,-71.07875,House,Private room,4,70
42.27043,-71.07947,House,Private room,3,90
42.27204,-71.07757,House,Private room,4,75
42.31026,-71.11257,Guest suite,Private room,2,155
42.30907,-71.11254,Apartment,Entire home/apt,2,145
42.35198,-71.06112,Apartment,Entire home/apt,4,99
42.34322,-71.10008,Other,Entire home/apt,3,213
42.318,-71.04021,Apartment,Entire home/apt,3,100
42.35867,-71.07008,Apartment,Entire home/apt,2,150
42.3383,-71.07794,Apartment,Entire home/apt,4,250
42.29871,-71.11251,Apartment,Private room,2,25
42.35389,-71.15954,Apartment,Entire home/apt,4,75
42.34753,-71.10353,Apartment,Entire home/apt,2,110
42.35989,-71.06436,Apartment,Entire home/apt,2,150
42.3763,-71.03299,Apartment,Private room,2,69
42.3419,-71.07379,Apartment,Entire home/apt,1,160
42.32585,-71.09637,House,Private room,2,60
42.35964,-71.06552,Apartment,Entire home/apt,2,130
42.3456,-71.07571,Apartment,Private room,1,100
42.35437,-71.12692,Apartment,Private room,2,37
42.28907,-71.12823,Guest suite,Private room,2,85
42.35015,-71.09115,Apartment,Entire home/apt,6,300
42.35225,-71.0811,Apartment,Entire home/apt,3,110
42.35103,-71.06279,Apartment,Entire home/apt,3,225
42.33455,-71.10249,Apartment,Entire home/apt,2,98
42.27782,-71.16212,Apartment,Entire home/apt,4,120
42.27738,-71.14357,Bungalow,Private room,2,50
42.28762,-71.11388,Condominium,Private room,2,65
42.3452,-71.07951,Apartment,Entire home/apt,5,450
42.31766,-71.05346,Apartment,Private room,1,100
42.27701,-71.14533,Bungalow,Private room,4,100
42.34547,-71.07881,Apartment,Entire home/apt,2,185
42.36543,-71.05219,Apartment,Entire home/apt,6,175
42.35329,-71.07697,Condominium,Entire home/apt,2,175
42.3064,-71.10594,Apartment,Entire home/apt,4,150
42.30571,-71.10567,Apartment,Private room,2,100
42.33777,-71.0809,Townhouse,Private room,2,83
42.34655,-71.09291,Apartment,Entire home/apt,10,229
42.37914,-71.03956,Apartment,Private room,2,70
42.35935,-71.06437,Apartment,Entire home/apt,5,220
42.35076,-71.09526,Apartment,Private room,2,90
42.37645,-71.06508,Apartment,Entire home/apt,4,190
42.3338,-71.09617,Apartment,Shared room,1,28
42.3534,-71.16645,House,Private room,1,55
42.3595,-71.06852,Apartment,Private room,2,120
42.34346,-71.0642,Loft,Entire home/apt,2,100
42.34799,-71.13939,Apartment,Private room,1,60
42.34585,-71.08827,Apartment,Entire home/apt,3,289
42.30918,-71.11049,Apartment,Entire home/apt,3,109
42.35192,-71.07941,Apartment,Entire home/apt,5,159
42.31923,-71.10502,House,Entire home/apt,6,185
42.3625,-71.07071,Apartment,Private room,2,99
42.34332,-71.05738,Apartment,Private room,2,144
42.38983,-71.00519,Condominium,Entire home/apt,3,72
